odb_file,param_group,realization,borehole,borehole_id,target_x,target_y,node_z,calculated_head
Job_P043_R14.odb,43,14,zk106,BH13,552.478,475.648,474.773,500.0867
Job_P043_R14.odb,43,14,zk136,BH14,393.028,343.22,484.06,461.7762
Job_P043_R14.odb,43,14,zk107,BH15,446.731,266.563,485.742,466.93
Job_P043_R14.odb,43,14,zk135,BH16,354.713,291.468,486.725,435.279
Job_P043_R14.odb,43,14,zk134,BH17,312.24,229.995,489.426,442.694
Job_P043_R14.odb,43,14,zk108,BH18,329.522,202.805,491.454,452.6096
Job_P043_R14.odb,43,14,zk133,BH19,245.013,207.144,486.842,435.2998
Job_P043_R14.odb,43,14,zk132,BH20,180.314,185.837,481.201,441.2063
Job_P043_R14.odb,43,14,zk109,BH21,166.718,120.398,482.295,443.0772
Job_P043_R14.odb,43,14,zk131,BH22,112.697,155.798,472.818,444.2199
Job_P043_R14.odb,43,14,zk110,BH23,63.104,220.681,460.829,431.6345
Job_P043_R15.odb,43,15,zk101,BH01,-107.247,837.298,460.635,448.773
Job_P043_R15.odb,43,15,zk120,BH02,-79.056,786.162,460.024,431.694
Job_P043_R15.odb,43,15,zk102,BH03,-1.701,784.3,474.041,443.6477
Job_P043_R15.odb,43,15,zk141,BH04,42.002,755.685,478.786,447.4425
Job_P043_R15.odb,43,15,zk103,BH05,97.323,727.843,485.133,446.5163
Job_P043_R15.odb,43,15,zk140,BH06,103.815,241.402,466.707,450.022
Job_P043_R15.odb,43,15,zk139,BH07,189.974,727.986,498.776,463.6101
Job_P043_R15.odb,43,15,zk138,BH08,234.402,695.424,499.305,447.6847
Job_P043_R15.odb,43,15,zk104,BH09,286.261,668.745,499.627,448.6134
Job_P043_R15.odb,43,15,zk137,BH10,328.931,675.79,502.079,474.3125
Job_P043_R15.odb,43,15,zk105,BH11,483.884,586.18,487.554,508.9717
Job_P043_R15.odb,43,15,zk410,BH12,416.455,437.474,482.247,502.8724
Job_P043_R15.odb,43,15,zk106,BH13,552.478,475.648,474.773,497.3632
Job_P043_R15.odb,43,15,zk136,BH14,393.028,343.22,484.06,460.6986
Job_P043_R15.odb,43,15,zk107,BH15,446.731,266.563,485.742,466.5508
Job_P043_R15.odb,43,15,zk135,BH16,354.713,291.468,486.725,435.0746
Job_P043_R15.odb,43,15,zk134,BH17,312.24,229.995,489.426,442.3664
Job_P043_R15.odb,43,15,zk108,BH18,329.522,202.805,491.454,454.3836
Job_P043_R15.odb,43,15,zk133,BH19,245.013,207.144,486.842,436.2902
Job_P043_R15.odb,43,15,zk132,BH20,180.314,185.837,481.201,441.6599
Job_P043_R15.odb,43,15,zk109,BH21,166.718,120.398,482.295,444.9368
Job_P043_R15.odb,43,15,zk131,BH22,112.697,155.798,472.818,444.1676
Job_P043_R15.odb,43,15,zk110,BH23,63.104,220.681,460.829,430.3871
Job_P043_R16.odb,43,16,zk101,BH01,-107.247,837.298,460.635,449.6865
Job_P043_R16.odb,43,16,zk120,BH02,-79.056,786.162,460.024,433.1029
Job_P043_R16.odb,43,16,zk102,BH03,-1.701,784.3,474.041,444.7765
Job_P043_R16.odb,43,16,zk141,BH04,42.002,755.685,478.786,446.5922
Job_P043_R16.odb,43,16,zk103,BH05,97.323,727.843,485.133,447.3556
Job_P043_R16.odb,43,16,zk140,BH06,103.815,241.402,466.707,450.5741
Job_P043_R16.odb,43,16,zk139,BH07,189.974,727.986,498.776,462.2615
Job_P043_R16.odb,43,16,zk138,BH08,234.402,695.424,499.305,447.4193
Job_P043_R16.odb,43,16,zk104,BH09,286.261,668.745,499.627,447.6377
Job_P043_R16.odb,43,16,zk137,BH10,328.931,675.79,502.079,473.8371
Job_P043_R16.odb,43,16,zk105,BH11,483.884,586.18,487.554,508.7569
Job_P043_R16.odb,43,16,zk410,BH12,416.455,437.474,482.247,501.3387
Job_P043_R16.odb,43,16,zk106,BH13,552.478,475.648,474.773,497.4942
Job_P043_R16.odb,43,16,zk136,BH14,393.028,343.22,484.06,459.9583
Job_P043_R16.odb,43,16,zk107,BH15,446.731,266.563,485.742,467.3762
Job_P043_R16.odb,43,16,zk135,BH16,354.713,291.468,486.725,434.4087
Job_P043_R16.odb,43,16,zk134,BH17,312.24,229.995,489.426,443.4105
Job_P043_R16.odb,43,16,zk108,BH18,329.522,202.805,491.454,454.4969
Job_P043_R16.odb,43,16,zk133,BH19,245.013,207.144,486.842,435.7519
Job_P043_R16.odb,43,16,zk132,BH20,180.314,185.837,481.201,443.7698
Job_P043_R16.odb,43,16,zk109,BH21,166.718,120.398,482.295,445.1311
Job_P043_R16.odb,43,16,zk131,BH22,112.697,155.798,472.818,445.7782
Job_P043_R16.odb,43,16,zk110,BH23,63.104,220.681,460.829,430.9368
Job_P043_R17.odb,43,17,zk101,BH01,-107.247,837.298,460.635,447.4388
Job_P043_R17.odb,43,17,zk120,BH02,-79.056,786.162,460.024,432.2316
Job_P043_R17.odb,43,17,zk102,BH03,-1.701,784.3,474.041,441.9894
Job_P043_R17.odb,43,17,zk141,BH04,42.002,755.685,478.786,444.7331
Job_P043_R17.odb,43,17,zk103,BH05,97.323,727.843,485.133,445.33
Job_P043_R17.odb,43,17,zk140,BH06,103.815,241.402,466.707,450.002
Job_P043_R17.odb,43,17,zk139,BH07,189.974,727.986,498.776,460.7975
Job_P043_R17.odb,43,17,zk138,BH08,234.402,695.424,499.305,446.2947
Job_P043_R17.odb,43,17,zk104,BH09,286.261,668.745,499.627,446.6927
Job_P043_R17.odb,43,17,zk137,BH10,328.931,675.79,502.079,473.4773
Job_P043_R17.odb,43,17,zk105,BH11,483.884,586.18,487.554,509.2247
Job_P043_R17.odb,43,17,zk410,BH12,416.455,437.474,482.247,503.629
Job_P043_R17.odb,43,17,zk106,BH13,552.478,475.648,474.773,498.6103
Job_P043_R17.odb,43,17,zk136,BH14,393.028,343.22,484.06,460.3852
Job_P043_R17.odb,43,17,zk107,BH15,446.731,266.563,485.742,466.9311
Job_P043_R17.odb,43,17,zk135,BH16,354.713,291.468,486.725,434.7423
Job_P043_R17.odb,43,17,zk134,BH17,312.24,229.995,489.426,443.6203
Job_P043_R17.odb,43,17,zk108,BH18,329.522,202.805,491.454,454.6475
Job_P043_R17.odb,43,17,zk133,BH19,245.013,207.144,486.842,436.5954
Job_P043_R17.odb,43,17,zk132,BH20,180.314,185.837,481.201,442.4905
Job_P043_R17.odb,43,17,zk109,BH21,166.718,120.398,482.295,443.3745
Job_P043_R17.odb,43,17,zk131,BH22,112.697,155.798,472.818,444.3186
Job_P043_R17.odb,43,17,zk110,BH23,63.104,220.681,460.829,430.2113
Job_P043_R18.odb,43,18,zk101,BH01,-107.247,837.298,460.635,450.4258
Job_P043_R18.odb,43,18,zk120,BH02,-79.056,786.162,460.024,432.9881
Job_P043_R18.odb,43,18,zk102,BH03,-1.701,784.3,474.041,443.5035
Job_P043_R18.odb,43,18,zk141,BH04,42.002,755.685,478.786,446.2271
Job_P043_R18.odb,43,18,zk103,BH05,97.323,727.843,485.133,445.1085
Job_P043_R18.odb,43,18,zk140,BH06,103.815,241.402,466.707,449.4765
Job_P043_R18.odb,43,18,zk139,BH07,189.974,727.986,498.776,460.8762
Job_P043_R18.odb,43,18,zk138,BH08,234.402,695.424,499.305,446.6633
Job_P043_R18.odb,43,18,zk104,BH09,286.261,668.745,499.627,446.5896
Job_P043_R18.odb,43,18,zk137,BH10,328.931,675.79,502.079,472.8523
Job_P043_R18.odb,43,18,zk105,BH11,483.884,586.18,487.554,509.3809
Job_P043_R18.odb,43,18,zk410,BH12,416.455,437.474,482.247,503.7227
Job_P043_R18.odb,43,18,zk106,BH13,552.478,475.648,474.773,498.83
Job_P043_R18.odb,43,18,zk136,BH14,393.028,343.22,484.06,460.7073
Job_P043_R18.odb,43,18,zk107,BH15,446.731,266.563,485.742,467.7153
Job_P043_R18.odb,43,18,zk135,BH16,354.713,291.468,486.725,434.4654
Job_P043_R18.odb,43,18,zk134,BH17,312.24,229.995,489.426,443.4412
Job_P043_R18.odb,43,18,zk108,BH18,329.522,202.805,491.454,453.4641
Job_P043_R18.odb,43,18,zk133,BH19,245.013,207.144,486.842,435.6703
Job_P043_R18.odb,43,18,zk132,BH20,180.314,185.837,481.201,442.0222
Job_P043_R18.odb,43,18,zk109,BH21,166.718,120.398,482.295,442.9031
Job_P043_R18.odb,43,18,zk131,BH22,112.697,155.798,472.818,444.2403
Job_P043_R18.odb,43,18,zk110,BH23,63.104,220.681,460.829,430.7994
Job_P043_R19.odb,43,19,zk101,BH01,-107.247,837.298,460.635,445.2794
Job_P043_R19.odb,43,19,zk120,BH02,-79.056,786.162,460.024,427.6827
Job_P043_R19.odb,43,19,zk102,BH03,-1.701,784.3,474.041,441.3235
Job_P043_R19.odb,43,19,zk141,BH04,42.002,755.685,478.786,443.8772
Job_P043_R19.odb,43,19,zk103,BH05,97.323,727.843,485.133,444.8934
Job_P043_R19.odb,43,19,zk140,BH06,103.815,241.402,466.707,448.2814
Job_P043_R19.odb,43,19,zk139,BH07,189.974,727.986,498.776,462.4134
Job_P043_R19.odb,43,19,zk138,BH08,234.402,695.424,499.305,448.6536
Job_P043_R19.odb,43,19,zk104,BH09,286.261,668.745,499.627,448.9763
Job_P043_R19.odb,43,19,zk137,BH10,328.931,675.79,502.079,475.6654
Job_P043_R19.odb,43,19,zk105,BH11,483.884,586.18,487.554,509.7617
Job_P043_R19.odb,43,19,zk410,BH12,416.455,437.474,482.247,504.6909
Job_P043_R19.odb,43,19,zk106,BH13,552.478,475.648,474.773,498.8016
Job_P043_R19.odb,43,19,zk136,BH14,393.028,343.22,484.06,462.132
Job_P043_R19.odb,43,19,zk107,BH15,446.731,266.563,485.742,467.0274
Job_P043_R19.odb,43,19,zk135,BH16,354.713,291.468,486.725,436.0355
Job_P043_R19.odb,43,19,zk134,BH17,312.24,229.995,489.426,443.924
Job_P043_R19.odb,43,19,zk108,BH18,329.522,202.805,491.454,454.3773
Job_P043_R19.odb,43,19,zk133,BH19,245.013,207.144,486.842,436.782
Job_P043_R19.odb,43,19,zk132,BH20,180.314,185.837,481.201,441.6121
Job_P043_R19.odb,43,19,zk109,BH21,166.718,120.398,482.295,443.1901
Job_P043_R19.odb,43,19,zk131,BH22,112.697,155.798,472.818,442.8254
Job_P043_R19.odb,43,19,zk110,BH23,63.104,220.681,460.829,428.0359
Job_P043_R20.odb,43,20,zk101,BH01,-107.247,837.298,460.635,447.1372
Job_P043_R20.odb,43,20,zk120,BH02,-79.056,786.162,460.024,430.6775
Job_P043_R20.odb,43,20,zk102,BH03,-1.701,784.3,474.041,440.962
Job_P043_R20.odb,43,20,zk141,BH04,42.002,755.685,478.786,446.4577
Job_P043_R20.odb,43,20,zk103,BH05,97.323,727.843,485.133,445.7694
Job_P043_R20.odb,43,20,zk140,BH06,103.815,241.402,466.707,452.7687
Job_P043_R20.odb,43,20,zk139,BH07,189.974,727.986,498.776,463.5084
Job_P043_R20.odb,43,20,zk138,BH08,234.402,695.424,499.305,448.3087
Job_P043_R20.odb,43,20,zk104,BH09,286.261,668.745,499.627,449.3995
Job_P043_R20.odb,43,20,zk137,BH10,328.931,675.79,502.079,475.4439
Job_P043_R20.odb,43,20,zk105,BH11,483.884,586.18,487.554,506.6682
Job_P043_R20.odb,43,20,zk410,BH12,416.455,437.474,482.247,502.7146
Job_P043_R20.odb,43,20,zk106,BH13,552.478,475.648,474.773,496.0674
Job_P043_R20.odb,43,20,zk136,BH14,393.028,343.22,484.06,461.0128
Job_P043_R20.odb,43,20,zk107,BH15,446.731,266.563,485.742,465.8167
Job_P043_R20.odb,43,20,zk135,BH16,354.713,291.468,486.725,436.2226
Job_P043_R20.odb,43,20,zk134,BH17,312.24,229.995,489.426,443.6325
Job_P043_R20.odb,43,20,zk108,BH18,329.522,202.805,491.454,456.2171
Job_P043_R20.odb,43,20,zk133,BH19,245.013,207.144,486.842,438.1524
Job_P043_R20.odb,43,20,zk132,BH20,180.314,185.837,481.201,444.987
Job_P043_R20.odb,43,20,zk109,BH21,166.718,120.398,482.295,446.9799
Job_P043_R20.odb,43,20,zk131,BH22,112.697,155.798,472.818,446.4232
Job_P043_R20.odb,43,20,zk110,BH23,63.104,220.681,460.829,431.0989
Job_P044_R01.odb,44,1,zk101,BH01,-107.247,837.298,460.635,444.3757
Job_P044_R01.odb,44,1,zk120,BH02,-79.056,786.162,460.024,426.4964
Job_P044_R01.odb,44,1,zk102,BH03,-1.701,784.3,474.041,436.5757
Job_P044_R01.odb,44,1,zk141,BH04,42.002,755.685,478.786,439.614
Job_P044_R01.odb,44,1,zk103,BH05,97.323,727.843,485.133,438.2746
Job_P044_R01.odb,44,1,zk140,BH06,103.815,241.402,466.707,441.9387
Job_P044_R01.odb,44,1,zk139,BH07,189.974,727.986,498.776,455.7991
Job_P044_R01.odb,44,1,zk138,BH08,234.402,695.424,499.305,440.6098
Job_P044_R01.odb,44,1,zk104,BH09,286.261,668.745,499.627,441.3594
Job_P044_R01.odb,44,1,zk137,BH10,328.931,675.79,502.079,468.0161
Job_P044_R01.odb,44,1,zk105,BH11,483.884,586.18,487.554,500.6439
Job_P044_R01.odb,44,1,zk410,BH12,416.455,437.474,482.247,496.0749
Job_P044_R01.odb,44,1,zk106,BH13,552.478,475.648,474.773,489.3788
Job_P044_R01.odb,44,1,zk136,BH14,393.028,343.22,484.06,455.594
Job_P044_R01.odb,44,1,zk107,BH15,446.731,266.563,485.742,463.4722
Job_P044_R01.odb,44,1,zk135,BH16,354.713,291.468,486.725,430.6703
Job_P044_R01.odb,44,1,zk134,BH17,312.24,229.995,489.426,438.9519
Job_P044_R01.odb,44,1,zk108,BH18,329.522,202.805,491.454,450.7813
Job_P044_R01.odb,44,1,zk133,BH19,245.013,207.144,486.842,431.3081
Job_P044_R01.odb,44,1,zk132,BH20,180.314,185.837,481.201,436.5098
Job_P044_R01.odb,44,1,zk109,BH21,166.718,120.398,482.295,438.227
Job_P044_R01.odb,44,1,zk131,BH22,112.697,155.798,472.818,436.6035
Job_P044_R01.odb,44,1,zk110,BH23,63.104,220.681,460.829,421.7234
Job_P044_R02.odb,44,2,zk101,BH01,-107.247,837.298,460.635,444.3093
Job_P044_R02.odb,44,2,zk120,BH02,-79.056,786.162,460.024,427.5899
Job_P044_R02.odb,44,2,zk102,BH03,-1.701,784.3,474.041,438.1037
Job_P044_R02.odb,44,2,zk141,BH04,42.002,755.685,478.786,441.5585
Job_P044_R02.odb,44,2,zk103,BH05,97.323,727.843,485.133,439.5941
Job_P044_R02.odb,44,2,zk140,BH06,103.815,241.402,466.707,442.3607
Job_P044_R02.odb,44,2,zk139,BH07,189.974,727.986,498.776,456.0452
Job_P044_R02.odb,44,2,zk138,BH08,234.402,695.424,499.305,440.5999
Job_P044_R02.odb,44,2,zk104,BH09,286.261,668.745,499.627,440.5531
Job_P044_R02.odb,44,2,zk137,BH10,328.931,675.79,502.079,466.5597
Job_P044_R02.odb,44,2,zk105,BH11,483.884,586.18,487.554,500.6249
Job_P044_R02.odb,44,2,zk410,BH12,416.455,437.474,482.247,495.5478
Job_P044_R02.odb,44,2,zk106,BH13,552.478,475.648,474.773,489.8502
Job_P044_R02.odb,44,2,zk136,BH14,393.028,343.22,484.06,453.6416
Job_P044_R02.odb,44,2,zk107,BH15,446.731,266.563,485.742,461.3096
Job_P044_R02.odb,44,2,zk135,BH16,354.713,291.468,486.725,427.9114
Job_P044_R02.odb,44,2,zk134,BH17,312.24,229.995,489.426,436.9372
Job_P044_R02.odb,44,2,zk108,BH18,329.522,202.805,491.454,448.334
Job_P044_R02.odb,44,2,zk133,BH19,245.013,207.144,486.842,430.0184
Job_P044_R02.odb,44,2,zk132,BH20,180.314,185.837,481.201,435.7875
Job_P044_R02.odb,44,2,zk109,BH21,166.718,120.398,482.295,437.9689
Job_P044_R02.odb,44,2,zk131,BH22,112.697,155.798,472.818,437.6842
Job_P044_R02.odb,44,2,zk110,BH23,63.104,220.681,460.829,422.7065
Job_P044_R03.odb,44,3,zk101,BH01,-107.247,837.298,460.635,443.4727
Job_P044_R03.odb,44,3,zk120,BH02,-79.056,786.162,460.024,425.8209
Job_P044_R03.odb,44,3,zk102,BH03,-1.701,784.3,474.041,435.6995
Job_P044_R03.odb,44,3,zk141,BH04,42.002,755.685,478.786,440.5385
Job_P044_R03.odb,44,3,zk103,BH05,97.323,727.843,485.133,438.6382
Job_P044_R03.odb,44,3,zk140,BH06,103.815,241.402,466.707,441.9204
Job_P044_R03.odb,44,3,zk139,BH07,189.974,727.986,498.776,456.2891
Job_P044_R03.odb,44,3,zk138,BH08,234.402,695.424,499.305,440.5375
Job_P044_R03.odb,44,3,zk104,BH09,286.261,668.745,499.627,441.6559
Job_P044_R03.odb,44,3,zk137,BH10,328.931,675.79,502.079,467.8338
Job_P044_R03.odb,44,3,zk105,BH11,483.884,586.18,487.554,500.7508
Job_P044_R03.odb,44,3,zk410,BH12,416.455,437.474,482.247,496.4648
Job_P044_R03.odb,44,3,zk106,BH13,552.478,475.648,474.773,489.4018
Job_P044_R03.odb,44,3,zk136,BH14,393.028,343.22,484.06,455.2734
Job_P044_R03.odb,44,3,zk107,BH15,446.731,266.563,485.742,461.9744
Job_P044_R03.odb,44,3,zk135,BH16,354.713,291.468,486.725,430.503
Job_P044_R03.odb,44,3,zk134,BH17,312.24,229.995,489.426,438.5551
Job_P044_R03.odb,44,3,zk108,BH18,329.522,202.805,491.454,450.2102
Job_P044_R03.odb,44,3,zk133,BH19,245.013,207.144,486.842,431.2495
Job_P044_R03.odb,44,3,zk132,BH20,180.314,185.837,481.201,436.058
Job_P044_R03.odb,44,3,zk109,BH21,166.718,120.398,482.295,438.1543
Job_P044_R03.odb,44,3,zk131,BH22,112.697,155.798,472.818,437.0829
Job_P044_R03.odb,44,3,zk110,BH23,63.104,220.681,460.829,422.0978
Job_P044_R04.odb,44,4,zk101,BH01,-107.247,837.298,460.635,442.4301
Job_P044_R04.odb,44,4,zk120,BH02,-79.056,786.162,460.024,424.9193
Job_P044_R04.odb,44,4,zk102,BH03,-1.701,784.3,474.041,436.0032
Job_P044_R04.odb,44,4,zk141,BH04,42.002,755.685,478.786,439.361
Job_P044_R04.odb,44,4,zk103,BH05,97.323,727.843,485.133,438.9299
Job_P044_R04.odb,44,4,zk140,BH06,103.815,241.402,466.707,440.651
Job_P044_R04.odb,44,4,zk139,BH07,189.974,727.986,498.776,455.7066
Job_P044_R04.odb,44,4,zk138,BH08,234.402,695.424,499.305,441.5109
Job_P044_R04.odb,44,4,zk104,BH09,286.261,668.745,499.627,442.6781
Job_P044_R04.odb,44,4,zk137,BH10,328.931,675.79,502.079,468.7148
Job_P044_R04.odb,44,4,zk105,BH11,483.884,586.18,487.554,502.3697
Job_P044_R04.odb,44,4,zk410,BH12,416.455,437.474,482.247,497.0187
Job_P044_R04.odb,44,4,zk106,BH13,552.478,475.648,474.773,490.467
Job_P044_R04.odb,44,4,zk136,BH14,393.028,343.22,484.06,454.3984
Job_P044_R04.odb,44,4,zk107,BH15,446.731,266.563,485.742,460.5241
Job_P044_R04.odb,44,4,zk135,BH16,354.713,291.468,486.725,428.3722
Job_P044_R04.odb,44,4,zk134,BH17,312.24,229.995,489.426,437.2854
Job_P044_R04.odb,44,4,zk108,BH18,329.522,202.805,491.454,448.369
Job_P044_R04.odb,44,4,zk133,BH19,245.013,207.144,486.842,428.6928
Job_P044_R04.odb,44,4,zk132,BH20,180.314,185.837,481.201,434.3005
Job_P044_R04.odb,44,4,zk109,BH21,166.718,120.398,482.295,436.324
Job_P044_R04.odb,44,4,zk131,BH22,112.697,155.798,472.818,435.6963
Job_P044_R04.odb,44,4,zk110,BH23,63.104,220.681,460.829,419.996
Job_P044_R05.odb,44,5,zk101,BH01,-107.247,837.298,460.635,443.919
Job_P044_R05.odb,44,5,zk120,BH02,-79.056,786.162,460.024,425.4658
Job_P044_R05.odb,44,5,zk102,BH03,-1.701,784.3,474.041,435.9571
Job_P044_R05.odb,44,5,zk141,BH04,42.002,755.685,478.786,439.5395
Job_P044_R05.odb,44,5,zk103,BH05,97.323,727.843,485.133,439.0336
Job_P044_R05.odb,44,5,zk140,BH06,103.815,241.402,466.707,442.2539
Job_P044_R05.odb,44,5,zk139,BH07,189.974,727.986,498.776,456.1694
Job_P044_R05.odb,44,5,zk138,BH08,234.402,695.424,499.305,441.0762
Job_P044_R05.odb,44,5,zk104,BH09,286.261,668.745,499.627,441.9474
Job_P044_R05.odb,44,5,zk137,BH10,328.931,675.79,502.079,468.4119
Job_P044_R05.odb,44,5,zk105,BH11,483.884,586.18,487.554,499.5835
Job_P044_R05.odb,44,5,zk410,BH12,416.455,437.474,482.247,496.938
Job_P044_R05.odb,44,5,zk106,BH13,552.478,475.648,474.773,488.8628
Job_P044_R05.odb,44,5,zk136,BH14,393.028,343.22,484.06,455.8853
Job_P044_R05.odb,44,5,zk107,BH15,446.731,266.563,485.742,461.7326
Job_P044_R05.odb,44,5,zk135,BH16,354.713,291.468,486.725,430.1982
Job_P044_R05.odb,44,5,zk134,BH17,312.24,229.995,489.426,438.9385
Job_P044_R05.odb,44,5,zk108,BH18,329.522,202.805,491.454,450.3098
Job_P044_R05.odb,44,5,zk133,BH19,245.013,207.144,486.842,431.7682
Job_P044_R05.odb,44,5,zk132,BH20,180.314,185.837,481.201,436.7819
Job_P044_R05.odb,44,5,zk109,BH21,166.718,120.398,482.295,437.8799
Job_P044_R05.odb,44,5,zk131,BH22,112.697,155.798,472.818,437.0089
Job_P044_R05.odb,44,5,zk110,BH23,63.104,220.681,460.829,421.9816
Job_P044_R06.odb,44,6,zk101,BH01,-107.247,837.298,460.635,441.7991
Job_P044_R06.odb,44,6,zk120,BH02,-79.056,786.162,460.024,424.6456
Job_P044_R06.odb,44,6,zk102,BH03,-1.701,784.3,474.041,435.8223
Job_P044_R06.odb,44,6,zk141,BH04,42.002,755.685,478.786,439.4877
Job_P044_R06.odb,44,6,zk103,BH05,97.323,727.843,485.133,439.301
Job_P044_R06.odb,44,6,zk140,BH06,103.815,241.402,466.707,441.3698
Job_P044_R06.odb,44,6,zk139,BH07,189.974,727.986,498.776,457.1623
Job_P044_R06.odb,44,6,zk138,BH08,234.402,695.424,499.305,442.0818
Job_P044_R06.odb,44,6,zk104,BH09,286.261,668.745,499.627,442.8838
Job_P044_R06.odb,44,6,zk137,BH10,328.931,675.79,502.079,469.1806
Job_P044_R06.odb,44,6,zk105,BH11,483.884,586.18,487.554,500.7611
Job_P044_R06.odb,44,6,zk410,BH12,416.455,437.474,482.247,496.3844
Job_P044_R06.odb,44,6,zk106,BH13,552.478,475.648,474.773,489.1841
Job_P044_R06.odb,44,6,zk136,BH14,393.028,343.22,484.06,454.5878
Job_P044_R06.odb,44,6,zk107,BH15,446.731,266.563,485.742,461.386
Job_P044_R06.odb,44,6,zk135,BH16,354.713,291.468,486.725,429.547
Job_P044_R06.odb,44,6,zk134,BH17,312.24,229.995,489.426,438.3844
Job_P044_R06.odb,44,6,zk108,BH18,329.522,202.805,491.454,449.8244
Job_P044_R06.odb,44,6,zk133,BH19,245.013,207.144,486.842,430.4352
Job_P044_R06.odb,44,6,zk132,BH20,180.314,185.837,481.201,435.6734
Job_P044_R06.odb,44,6,zk109,BH21,166.718,120.398,482.295,438.4997
Job_P044_R06.odb,44,6,zk131,BH22,112.697,155.798,472.818,436.4322
Job_P044_R06.odb,44,6,zk110,BH23,63.104,220.681,460.829,420.1548
Job_P044_R07.odb,44,7,zk101,BH01,-107.247,837.298,460.635,441.9736
Job_P044_R07.odb,44,7,zk120,BH02,-79.056,786.162,460.024,424.6457
Job_P044_R07.odb,44,7,zk102,BH03,-1.701,784.3,474.041,435.993
Job_P044_R07.odb,44,7,zk141,BH04,42.002,755.685,478.786,440.2197
Job_P044_R07.odb,44,7,zk103,BH05,97.323,727.843,485.133,439.5954
Job_P044_R07.odb,44,7,zk140,BH06,103.815,241.402,466.707,442.6633
Job_P044_R07.odb,44,7,zk139,BH07,189.974,727.986,498.776,457.5778
Job_P044_R07.odb,44,7,zk138,BH08,234.402,695.424,499.305,442.9022
Job_P044_R07.odb,44,7,zk104,BH09,286.261,668.745,499.627,442.7863
Job_P044_R07.odb,44,7,zk137,BH10,328.931,675.79,502.079,469.0788
Job_P044_R07.odb,44,7,zk105,BH11,483.884,586.18,487.554,499.7945
Job_P044_R07.odb,44,7,zk410,BH12,416.455,437.474,482.247,495.6859
Job_P044_R07.odb,44,7,zk106,BH13,552.478,475.648,474.773,488.5434
Job_P044_R07.odb,44,7,zk136,BH14,393.028,343.22,484.06,454.1774
Job_P044_R07.odb,44,7,zk107,BH15,446.731,266.563,485.742,460.4689
Job_P044_R07.odb,44,7,zk135,BH16,354.713,291.468,486.725,429.669
Job_P044_R07.odb,44,7,zk134,BH17,312.24,229.995,489.426,438.4657
Job_P044_R07.odb,44,7,zk108,BH18,329.522,202.805,491.454,450.0148
Job_P044_R07.odb,44,7,zk133,BH19,245.013,207.144,486.842,432.0117
Job_P044_R07.odb,44,7,zk132,BH20,180.314,185.837,481.201,437.4181
Job_P044_R07.odb,44,7,zk109,BH21,166.718,120.398,482.295,438.6068
Job_P044_R07.odb,44,7,zk131,BH22,112.697,155.798,472.818,437.6414
Job_P044_R07.odb,44,7,zk110,BH23,63.104,220.681,460.829,421.0442
Job_P044_R08.odb,44,8,zk101,BH01,-107.247,837.298,460.635,443.9909
Job_P044_R08.odb,44,8,zk120,BH02,-79.056,786.162,460.024,425.7359
Job_P044_R08.odb,44,8,zk102,BH03,-1.701,784.3,474.041,436.1584
Job_P044_R08.odb,44,8,zk141,BH04,42.002,755.685,478.786,439.1085
Job_P044_R08.odb,44,8,zk103,BH05,97.323,727.843,485.133,437.9722
Job_P044_R08.odb,44,8,zk140,BH06,103.815,241.402,466.707,444.079
Job_P044_R08.odb,44,8,zk139,BH07,189.974,727.986,498.776,455.257
Job_P044_R08.odb,44,8,zk138,BH08,234.402,695.424,499.305,440.4189
Job_P044_R08.odb,44,8,zk104,BH09,286.261,668.745,499.627,440.599
Job_P044_R08.odb,44,8,zk137,BH10,328.931,675.79,502.079,466.735
Job_P044_R08.odb,44,8,zk105,BH11,483.884,586.18,487.554,499.2519
Job_P044_R08.odb,44,8,zk410,BH12,416.455,437.474,482.247,496.5817
Job_P044_R08.odb,44,8,zk106,BH13,552.478,475.648,474.773,489.5048
Job_P044_R08.odb,44,8,zk136,BH14,393.028,343.22,484.06,455.4282
Job_P044_R08.odb,44,8,zk107,BH15,446.731,266.563,485.742,463.0723
Job_P044_R08.odb,44,8,zk135,BH16,354.713,291.468,486.725,430.7489
Job_P044_R08.odb,44,8,zk134,BH17,312.24,229.995,489.426,439.2707
Job_P044_R08.odb,44,8,zk108,BH18,329.522,202.805,491.454,450.2379
Job_P044_R08.odb,44,8,zk133,BH19,245.013,207.144,486.842,432.2291
Job_P044_R08.odb,44,8,zk132,BH20,180.314,185.837,481.201,437.6135
Job_P044_R08.odb,44,8,zk109,BH21,166.718,120.398,482.295,437.9546
Job_P044_R08.odb,44,8,zk131,BH22,112.697,155.798,472.818,437.6488
Job_P044_R08.odb,44,8,zk110,BH23,63.104,220.681,460.829,422.9148
Job_P044_R09.odb,44,9,zk101,BH01,-107.247,837.298,460.635,444.4931
Job_P044_R09.odb,44,9,zk120,BH02,-79.056,786.162,460.024,427.3193
Job_P044_R09.odb,44,9,zk102,BH03,-1.701,784.3,474.041,436.9875
Job_P044_R09.odb,44,9,zk141,BH04,42.002,755.685,478.786,440.3826
Job_P044_R09.odb,44,9,zk103,BH05,97.323,727.843,485.133,439.0487
Job_P044_R09.odb,44,9,zk140,BH06,103.815,241.402,466.707,440.0466
Job_P044_R09.odb,44,9,zk139,BH07,189.974,727.986,498.776,455.2743
