odb_file,P_index,realization,log10_K_Lower,log10_K_Middle,log10_K_Upper,COV,dh,dv,zk101,zk120,zk102,zk141,zk103,zk140,zk139,zk138,zk104,zk137,zk105,zk410,zk106,zk136,zk107,zk135,zk134,zk108,zk133,zk132,zk109,zk131,zk110
Job_P043_R10.odb,43,10,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,449.0927,431.5138,441.6569,444.4919,441.4088,449.9892,459.9146,444.5913,446.542,473.6821,508.0692,505.9347,499.6296,464.0341,469.3416,436.7632,445.0785,455.386,437.3138,441.6122,443.8367,444.2105,430.3437
Job_P043_R11.odb,43,11,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,449.2305,430.4184,441.6346,443.9958,443.2216,448.6038,460.7197,446.6313,447.3027,474.812,509.285,505.4038,498.4802,464.3361,470.0538,438.2713,444.7188,455.3235,437.4295,441.3856,442.8799,442.4283,429.1876
Job_P043_R12.odb,43,12,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,448.8648,431.0682,440.9581,444.4205,444.217,448.4731,461.7775,448.4543,448.4644,477.3287,511.113,505.0798,498.0728,461.6072,468.4985,436.7164,444.3399,455.6106,436.2822,441.9423,444.3734,443.0062,429.1172
Job_P043_R13.odb,43,13,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,448.2257,431.5265,442.3254,447.8213,446.3223,450.5595,462.4721,447.6871,447.7501,473.9444,508.1438,502.5443,497.8612,460.1259,466.9055,435.1654,442.7978,453.8914,435.6403,441.8337,445.1562,444.2967,431.2261
Job_P043_R14.odb,43,14,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,446.3636,430.2197,441.7497,445.6673,443.5417,451.5367,459.5136,444.7844,445.6944,472.0504,507.474,504.6321,500.0867,461.7762,466.93,435.279,442.694,452.6096,435.2998,441.2063,443.0772,444.2199,431.6345
Job_P043_R15.odb,43,15,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,448.773,431.694,443.6477,447.4425,446.5163,450.022,463.6101,447.6847,448.6134,474.3125,508.9717,502.8724,497.3632,460.6986,466.5508,435.0746,442.3664,454.3836,436.2902,441.6599,444.9368,444.1676,430.3871
Job_P043_R16.odb,43,16,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,449.6865,433.1029,444.7765,446.5922,447.3556,450.5741,462.2615,447.4193,447.6377,473.8371,508.7569,501.3387,497.4942,459.9583,467.3762,434.4087,443.4105,454.4969,435.7519,443.7698,445.1311,445.7782,430.9368
Job_P043_R17.odb,43,17,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,447.4388,432.2316,441.9894,444.7331,445.33,450.002,460.7975,446.2947,446.6927,473.4773,509.2247,503.629,498.6103,460.3852,466.9311,434.7423,443.6203,454.6475,436.5954,442.4905,443.3745,444.3186,430.2113
Job_P043_R18.odb,43,18,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,450.4258,432.9881,443.5035,446.2271,445.1085,449.4765,460.8762,446.6633,446.5896,472.8523,509.3809,503.7227,498.83,460.7073,467.7153,434.4654,443.4412,453.4641,435.6703,442.0222,442.9031,444.2403,430.7994
Job_P043_R19.odb,43,19,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,445.2794,427.6827,441.3235,443.8772,444.8934,448.2814,462.4134,448.6536,448.9763,475.6654,509.7617,504.6909,498.8016,462.132,467.0274,436.0355,443.924,454.3773,436.782,441.6121,443.1901,442.8254,428.0359
Job_P043_R20.odb,43,20,-8.423273686792047,-7.375327638444521,-6.6007305979243425,0.9262167072687041,87.0962266281906,1.2846952282203714,447.1372,430.6775,440.962,446.4577,445.7694,452.7687,463.5084,448.3087,449.3995,475.4439,506.6682,502.7146,496.0674,461.0128,465.8167,436.2226,443.6325,456.2171,438.1524,444.987,446.9799,446.4232,431.0989
Job_P044_R01.odb,44,1,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,444.3757,426.4964,436.5757,439.614,438.2746,441.9387,455.7991,440.6098,441.3594,468.0161,500.6439,496.0749,489.3788,455.594,463.4722,430.6703,438.9519,450.7813,431.3081,436.5098,438.227,436.6035,421.7234
Job_P044_R02.odb,44,2,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,444.3093,427.5899,438.1037,441.5585,439.5941,442.3607,456.0452,440.5999,440.5531,466.5597,500.6249,495.5478,489.8502,453.6416,461.3096,427.9114,436.9372,448.334,430.0184,435.7875,437.9689,437.6842,422.7065
Job_P044_R03.odb,44,3,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,443.4727,425.8209,435.6995,440.5385,438.6382,441.9204,456.2891,440.5375,441.6559,467.8338,500.7508,496.4648,489.4018,455.2734,461.9744,430.503,438.5551,450.2102,431.2495,436.058,438.1543,437.0829,422.0978
Job_P044_R04.odb,44,4,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,442.4301,424.9193,436.0032,439.361,438.9299,440.651,455.7066,441.5109,442.6781,468.7148,502.3697,497.0187,490.467,454.3984,460.5241,428.3722,437.2854,448.369,428.6928,434.3005,436.324,435.6963,419.996
Job_P044_R05.odb,44,5,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,443.919,425.4658,435.9571,439.5395,439.0336,442.2539,456.1694,441.0762,441.9474,468.4119,499.5835,496.938,488.8628,455.8853,461.7326,430.1982,438.9385,450.3098,431.7682,436.7819,437.8799,437.0089,421.9816
Job_P044_R06.odb,44,6,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,441.7991,424.6456,435.8223,439.4877,439.301,441.3698,457.1623,442.0818,442.8838,469.1806,500.7611,496.3844,489.1841,454.5878,461.386,429.547,438.3844,449.8244,430.4352,435.6734,438.4997,436.4322,420.1548
Job_P044_R07.odb,44,7,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,441.9736,424.6457,435.993,440.2197,439.5954,442.6633,457.5778,442.9022,442.7863,469.0788,499.7945,495.6859,488.5434,454.1774,460.4689,429.669,438.4657,450.0148,432.0117,437.4181,438.6068,437.6414,421.0442
Job_P044_R08.odb,44,8,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,443.9909,425.7359,436.1584,439.1085,437.9722,444.079,455.257,440.4189,440.599,466.735,499.2519,496.5817,489.5048,455.4282,463.0723,430.7489,439.2707,450.2379,432.2291,437.6135,437.9546,437.6488,422.9148
Job_P044_R09.odb,44,9,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,444.4931,427.3193,436.9875,440.3826,439.0487,440.0466,455.2743,441.5857,442.1802,469.3204,502.6119,496.486,490.1706,454.222,461.2341,428.8319,437.4844,448.4866,429.54,434.3443,436.9647,435.9108,419.5993
Job_P044_R10.odb,44,10,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,444.2697,426.7357,436.8553,439.179,438.4407,441.1731,455.3677,440.2864,441.6403,468.7883,502.1352,497.6401,490.472,456.0145,463.5977,430.5178,438.3916,450.4008,430.386,434.7201,436.9383,435.6291,420.7115
Job_P044_R11.odb,44,11,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,443.4604,426.3342,436.7367,440.4431,439.4502,443.4824,456.0793,441.2562,441.034,466.9439,499.9961,495.7398,489.5494,454.448,461.5537,429.3331,437.9251,448.7718,430.3204,436.2142,438.263,437.4576,422.7863
Job_P044_R12.odb,44,12,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,443.4426,425.8341,437.4621,440.7191,440.0125,442.5341,456.7871,441.4041,441.6954,467.6699,500.6788,495.8731,489.2476,454.7382,461.2621,428.9006,437.6857,449.0089,430.6993,436.8771,437.8724,437.3905,421.6812
Job_P044_R13.odb,44,13,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,443.0759,424.9084,435.2944,438.9466,437.3472,443.081,454.0926,439.0677,439.2711,466.0122,500.7582,497.3259,490.6908,456.7398,463.1712,430.5929,438.6427,449.6719,431.1961,435.4136,436.8653,436.9302,422.6409
Job_P044_R14.odb,44,14,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,444.5012,427.1362,437.7015,441.6793,440.052,443.5138,455.7096,440.0883,440.2817,466.7253,500.3452,495.608,490.6343,453.6012,461.0067,428.1168,437.3354,447.5705,430.1033,435.8728,438.3805,438.3246,422.8151
Job_P044_R15.odb,44,15,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,443.6163,425.7764,435.8236,439.733,438.3273,441.5519,456.6211,441.6246,442.4022,469.431,500.6286,496.7121,488.8949,455.6123,461.8762,430.7209,438.7747,450.2124,431.5585,436.0388,438.1079,437.1678,420.7812
Job_P044_R16.odb,44,16,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,444.3518,426.6625,436.998,440.7195,438.6338,442.0246,455.7823,440.4546,441.252,467.4949,500.6682,496.4129,489.6422,454.5045,462.1612,429.9034,437.8005,449.1331,430.5791,435.5316,437.6358,437.0487,422.161
Job_P044_R17.odb,44,17,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,442.9172,425.7221,435.6453,439.4933,438.4553,441.8829,455.6264,440.5496,440.5311,467.6672,501.527,497.3253,490.788,455.5305,462.0502,429.8075,437.846,449.0374,430.3608,435.2879,436.8962,435.8538,421.1283
Job_P044_R18.odb,44,18,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,442.2722,424.8577,435.6635,439.3169,439.0888,442.8418,457.1665,442.339,443.0411,468.9815,499.9933,496.3824,488.3878,454.8446,461.1459,430.9582,439.3964,450.764,432.5741,436.5528,438.9459,437.5257,421.0287
Job_P044_R19.odb,44,19,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,444.5631,427.2278,437.0062,439.311,437.9229,441.3423,453.2936,439.3341,439.9453,467.2696,502.4216,497.8645,491.6212,454.9573,462.5306,428.8787,437.1825,448.5128,428.6753,433.4589,435.9088,435.3688,420.4937
Job_P044_R20.odb,44,20,-7.39719653303882,-6.527176253267438,-5.891114184084279,0.4628540132276151,82.43657997750822,3.5818389308732583,444.3945,427.2642,436.6119,440.2893,438.7475,443.0783,456.0483,440.4537,441.3641,467.0805,500.5632,497.0543,489.212,454.9202,462.8461,429.3605,438.1917,449.6234,431.3527,436.1181,437.9353,436.9972,421.872
Job_P045_R01.odb,45,1,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,445.2879,427.6102,437.3704,440.3722,440.0752,445.1449,456.9578,442.44,444.6899,471.9023,501.9071,498.9953,490.5379,459.2426,465.0365,433.0848,442.1991,453.3278,434.3552,439.5834,441.1332,440.7744,426.3886
Job_P045_R02.odb,45,2,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,443.757,427.2234,438.575,442.3149,439.976,445.377,455.356,441.2191,441.7581,468.2442,505.2727,499.2638,494.1545,455.0209,461.9085,429.4436,437.1839,447.5517,430.4159,435.6867,438.3202,439.2023,426.6397
Job_P045_R03.odb,45,3,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,442.542,426.9413,435.5748,439.9052,439.9367,444.2271,455.3496,442.2695,445.0527,471.152,505.1031,500.8596,494.7981,457.5601,461.6157,430.707,437.1377,447.8132,429.5496,435.7386,438.2809,437.8528,423.2781
Job_P045_R04.odb,45,4,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,443.5788,427.393,437.0732,441.1421,439.8946,445.5035,457.0002,442.5991,442.5469,470.2043,503.3162,499.0206,492.1557,457.2607,462.5442,431.7769,439.6567,451.6766,432.7998,439.3036,440.7222,441.7802,425.5961
Job_P045_R05.odb,45,5,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,446.7466,430.3725,439.7862,442.418,440.649,444.9821,455.3891,439.3301,440.9822,468.0531,505.703,498.9005,497.3232,456.5363,462.5971,428.212,434.155,445.9906,428.6703,434.5414,436.6512,438.1493,425.8519
Job_P045_R06.odb,45,6,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,441.6536,425.4838,436.3136,440.5544,441.1742,447.244,458.8251,445.2768,445.0766,471.1686,502.3094,498.5352,489.9236,456.6812,461.8324,430.6726,440.8749,451.4202,433.9848,439.1069,442.7346,441.7726,426.6853
Job_P045_R07.odb,45,7,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,439.5603,423.4923,437.037,442.0331,443.8139,447.6116,460.9828,447.8121,447.5623,472.2066,500.3232,496.9114,488.8686,455.3143,457.7578,429.2642,439.6201,451.0325,434.5166,440.3893,443.0122,442.7256,426.4032
Job_P045_R08.odb,45,8,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,444.9061,426.7594,437.174,440.9738,440.6199,447.8818,456.9692,442.3142,442.1467,468.498,501.779,499.0818,492.4057,456.9075,463.8192,431.5115,440.6966,451.2631,433.6473,439.1812,440.6335,441.3399,428.0583
Job_P045_R09.odb,45,9,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,443.6346,428.5592,438.1949,442.9559,441.6748,445.2249,458.0979,443.8577,443.9912,470.7395,505.3558,497.4864,492.9338,455.1476,461.1031,431.2212,437.984,449.0867,431.2142,438.3574,439.7373,440.9978,426.0036
Job_P045_R10.odb,45,10,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,445.7728,430.3753,440.3069,445.4308,443.9932,442.842,461.4606,446.7623,448.2109,475.159,507.5701,497.212,492.2318,452.4745,458.0622,426.7264,434.8601,447.1877,429.9052,435.3371,440.2589,439.1451,421.6647
Job_P045_R11.odb,45,11,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,445.3143,427.9196,439.2362,443.837,442.1192,448.2752,457.9587,443.2139,443.3074,469.3345,502.4372,496.7055,492.9124,453.8772,461.0902,429.0082,438.6712,449.2727,431.1975,439.537,441.1013,442.0922,427.6189
Job_P045_R12.odb,45,12,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,443.9075,429.1946,439.8264,445.2221,443.6635,447.2903,460.0297,444.027,442.2725,468.7515,502.8079,495.5743,491.684,453.121,459.6627,426.5874,437.1654,447.2572,432.0638,439.5399,442.0288,442.7859,428.0508
Job_P045_R13.odb,45,13,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,444.982,428.7229,438.7673,442.694,441.6725,447.4581,457.4039,441.9206,442.3034,468.3423,502.4146,497.6605,492.8804,455.0861,461.3354,429.371,437.338,449.1069,431.3397,438.4902,439.9687,440.9628,426.9553
Job_P045_R14.odb,45,14,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,442.9376,425.4366,436.2102,439.8673,440.1801,444.7049,457.2875,443.1893,444.8167,470.9634,504.5205,499.3016,492.838,458.0738,463.3695,432.6757,440.2787,451.9308,433.3047,438.2044,439.453,438.6805,424.444
Job_P045_R15.odb,45,15,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,445.4184,429.3318,440.1913,443.4381,442.3296,447.3845,455.5013,439.9449,441.3812,467.1728,503.1608,497.9872,494.6628,454.7972,461.6636,428.1816,435.6038,447.2034,430.1936,437.2768,439.0478,440.8642,427.793
Job_P045_R16.odb,45,16,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,445.0161,428.8737,439.4577,442.4711,441.3094,446.4071,456.7834,442.5805,442.5992,469.9997,504.4081,498.6239,492.9492,456.3311,462.061,430.5506,438.4487,449.2847,431.4115,437.1129,440.2208,441.2589,425.7288
Job_P045_R17.odb,45,17,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,441.1456,424.3052,434.418,439.7237,438.8517,445.442,458.2712,443.8849,445.5661,470.5444,502.8589,499.8725,491.8327,458.5512,461.8682,432.7185,441.5936,451.313,433.9842,439.1342,439.9332,439.4379,425.2574
Job_P045_R18.odb,45,18,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,443.1229,427.1174,437.2689,440.9342,439.2382,444.9926,454.2282,439.8571,442.1609,467.8927,506.2437,500.75,495.4388,457.8718,463.5931,429.8546,437.3642,447.4926,428.8541,434.5444,437.2453,438.7241,424.3669
Job_P045_R19.odb,45,19,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,447.3734,429.1059,439.0354,441.6963,439.3541,444.7201,453.238,439.5385,441.484,467.7417,505.0221,498.4188,494.8813,456.2614,462.8048,429.6971,437.1133,447.8395,430.6483,436.2066,438.1744,439.3211,427.2214
Job_P045_R20.odb,45,20,-7.803090310834735,-7.834398336268511,-5.544785147805461,0.9835643496436757,69.15966917527821,1.8398570447282911,446.238,428.3855,439.0611,443.1263,441.2939,447.665,457.5928,442.2421,443.3992,468.9322,501.7434,497.1062,491.7593,456.6176,463.9322,431.4841,440.001,452.2892,433.5489,439.9494,440.5092,442.2238,427.4656
Job_P046_R01.odb,46,1,-7.119756034080389,-6.662903300423379,-6.013853406026082,0.7988976747906631,74.98476029589207,3.837537312349025,441.2041,423.8489,435.729,438.6034,438.2651,441.7732,457.5477,441.8199,443.5244,469.706,500.5776,495.9407,488.4858,455.1313,462.1104,431.1249,439.9421,451.1779,432.241,437.0573,438.6491,437.6451,421.3781
Job_P046_R02.odb,46,2,-7.119756034080389,-6.662903300423379,-6.013853406026082,0.7988976747906631,74.98476029589207,3.837537312349025,441.0019,424.2174,433.9978,437.4605,437.4983,441.8872,455.7762,442.0196,442.9695,469.8644,500.0408,497.5097,487.8145,455.4293,462.5547,431.5024,441.4018,452.0453,433.1146,437.344,438.5212,437.3181,421.5121
Job_P046_R03.odb,46,3,-7.119756034080389,-6.662903300423379,-6.013853406026082,0.7988976747906631,74.98476029589207,3.837537312349025,441.2981,423.5804,434.4156,438.4569,437.7979,441.8235,454.8803,441.8647,441.4903,467.9982,501.6225,496.5592,490.2293,454.4632,460.0634,429.7925,437.1092,448.467,429.5836,434.8271,437.2132,435.7938,421.1259
Job_P046_R04.odb,46,4,-7.119756034080389,-6.662903300423379,-6.013853406026082,0.7988976747906631,74.98476029589207,3.837537312349025,440.3399,422.504,433.8274,437.282,437.8122,441.666,456.7108,442.384,443.0567,469.1991,500.7959,497.0893,488.4049,455.2412,462.1695,430.5221,438.7662,450.565,432.4352,436.7563,438.2964,437.5802,420.8482
Job_P046_R05.odb,46,5,-7.119756034080389,-6.662903300423379,-6.013853406026082,0.7988976747906631,74.98476029589207,3.837537312349025,441.3183,424.0432,435.1138,438.217,437.6373,443.2704,455.7981,440.2285,441.3374,469.2548,500.5692,496.2494,489.5017,454.5158,460.7985,429.6153,438.4684,449.5634,430.5,434.9381,437.3348,438.0274,422.3413
Job_P046_R06.odb,46,6,-7.119756034080389,-6.662903300423379,-6.013853406026082,0.7988976747906631,74.98476029589207,3.837537312349025,442.1085,425.7298,435.272,437.7174,436.5788,443.8374,454.1126,439.147,439.5622,466.982,500.5746,496.4516,489.9981,456.7183,463.7343,430.9774,440.2808,450.1232,431.6582,437.0366,437.5569,437.7545,423.1501
